no,effectiveDate,mid,exchange_rate
179/A/NBP/2021,2021-09-15,0.1797,CZK
180/A/NBP/2021,2021-09-16,0.1811,CZK
181/A/NBP/2021,2021-09-17,0.181,CZK
182/A/NBP/2021,2021-09-20,0.1808,CZK
183/A/NBP/2021,2021-09-21,0.1815,CZK
184/A/NBP/2021,2021-09-22,0.1823,CZK
185/A/NBP/2021,2021-09-23,0.1817,CZK
186/A/NBP/2021,2021-09-24,0.1814,CZK
187/A/NBP/2021,2021-09-27,0.1808,CZK
188/A/NBP/2021,2021-09-28,0.1811,CZK
189/A/NBP/2021,2021-09-29,0.1816,CZK
190/A/NBP/2021,2021-09-30,0.1816,CZK
191/A/NBP/2021,2021-10-01,0.1815,CZK
192/A/NBP/2021,2021-10-04,0.1804,CZK
193/A/NBP/2021,2021-10-05,0.1816,CZK
194/A/NBP/2021,2021-10-06,0.1818,CZK
195/A/NBP/2021,2021-10-07,0.179,CZK
196/A/NBP/2021,2021-10-08,0.1808,CZK
197/A/NBP/2021,2021-10-11,0.1813,CZK
198/A/NBP/2021,2021-10-12,0.1803,CZK
199/A/NBP/2021,2021-10-13,0.1804,CZK
200/A/NBP/2021,2021-10-14,0.1803,CZK
201/A/NBP/2021,2021-10-15,0.1798,CZK
202/A/NBP/2021,2021-10-18,0.1796,CZK
203/A/NBP/2021,2021-10-19,0.1796,CZK
204/A/NBP/2021,2021-10-20,0.1794,CZK
205/A/NBP/2021,2021-10-21,0.1793,CZK
206/A/NBP/2021,2021-10-22,0.1794,CZK
207/A/NBP/2021,2021-10-25,0.1792,CZK
208/A/NBP/2021,2021-10-26,0.1795,CZK
209/A/NBP/2021,2021-10-27,0.1796,CZK
210/A/NBP/2021,2021-10-28,0.18,CZK
211/A/NBP/2021,2021-10-29,0.1799,CZK
212/A/NBP/2021,2021-11-02,0.1805,CZK
213/A/NBP/2021,2021-11-03,0.1797,CZK
214/A/NBP/2021,2021-11-04,0.1802,CZK
215/A/NBP/2021,2021-11-05,0.1817,CZK
216/A/NBP/2021,2021-11-08,0.1821,CZK
217/A/NBP/2021,2021-11-09,0.1822,CZK
218/A/NBP/2021,2021-11-10,0.1825,CZK
219/A/NBP/2021,2021-11-12,0.1839,CZK
220/A/NBP/2021,2021-11-15,0.1834,CZK
221/A/NBP/2021,2021-11-16,0.1849,CZK
222/A/NBP/2021,2021-11-17,0.1849,CZK
223/A/NBP/2021,2021-11-18,0.1845,CZK
224/A/NBP/2021,2021-11-19,0.1846,CZK
225/A/NBP/2021,2021-11-22,0.1853,CZK
226/A/NBP/2021,2021-11-23,0.1853,CZK
227/A/NBP/2021,2021-11-24,0.1834,CZK
228/A/NBP/2021,2021-11-25,0.1831,CZK
229/A/NBP/2021,2021-11-26,0.1834,CZK
230/A/NBP/2021,2021-11-29,0.1828,CZK
231/A/NBP/2021,2021-11-30,0.183,CZK
232/A/NBP/2021,2021-12-01,0.182,CZK
233/A/NBP/2021,2021-12-02,0.1809,CZK
234/A/NBP/2021,2021-12-03,0.1808,CZK
235/A/NBP/2021,2021-12-06,0.1806,CZK
236/A/NBP/2021,2021-12-07,0.1806,CZK
237/A/NBP/2021,2021-12-08,0.1803,CZK
238/A/NBP/2021,2021-12-09,0.1816,CZK
239/A/NBP/2021,2021-12-10,0.1816,CZK
240/A/NBP/2021,2021-12-13,0.1821,CZK
241/A/NBP/2021,2021-12-14,0.1828,CZK
242/A/NBP/2021,2021-12-15,0.1827,CZK
243/A/NBP/2021,2021-12-16,0.1833,CZK
244/A/NBP/2021,2021-12-17,0.1833,CZK
245/A/NBP/2021,2021-12-20,0.1837,CZK
246/A/NBP/2021,2021-12-21,0.1834,CZK
247/A/NBP/2021,2021-12-22,0.1833,CZK
248/A/NBP/2021,2021-12-23,0.1846,CZK
249/A/NBP/2021,2021-12-24,0.1848,CZK
250/A/NBP/2021,2021-12-27,0.1843,CZK
251/A/NBP/2021,2021-12-28,0.184,CZK
252/A/NBP/2021,2021-12-29,0.1844,CZK
253/A/NBP/2021,2021-12-30,0.1836,CZK
254/A/NBP/2021,2021-12-31,0.185,CZK
001/A/NBP/2021,2021-01-04,4.5485,EUR
002/A/NBP/2021,2021-01-05,4.5446,EUR
003/A/NBP/2021,2021-01-07,4.4973,EUR
004/A/NBP/2021,2021-01-08,4.5189,EUR
005/A/NBP/2021,2021-01-11,4.5325,EUR
006/A/NBP/2021,2021-01-12,4.5228,EUR
007/A/NBP/2021,2021-01-13,4.5272,EUR
008/A/NBP/2021,2021-01-14,4.5407,EUR
009/A/NBP/2021,2021-01-15,4.548,EUR
010/A/NBP/2021,2021-01-18,4.5473,EUR
011/A/NBP/2021,2021-01-19,4.5342,EUR
012/A/NBP/2021,2021-01-20,4.5237,EUR
013/A/NBP/2021,2021-01-21,4.531,EUR
014/A/NBP/2021,2021-01-22,4.5354,EUR
015/A/NBP/2021,2021-01-25,4.5436,EUR
016/A/NBP/2021,2021-01-26,4.5497,EUR
017/A/NBP/2021,2021-01-27,4.5468,EUR
018/A/NBP/2021,2021-01-28,4.5479,EUR
019/A/NBP/2021,2021-01-29,4.5385,EUR
020/A/NBP/2021,2021-02-01,4.5137,EUR
021/A/NBP/2021,2021-02-02,4.5025,EUR
022/A/NBP/2021,2021-02-03,4.4906,EUR
023/A/NBP/2021,2021-02-04,4.4958,EUR
024/A/NBP/2021,2021-02-05,4.4978,EUR
025/A/NBP/2021,2021-02-08,4.4867,EUR
026/A/NBP/2021,2021-02-09,4.4773,EUR
027/A/NBP/2021,2021-02-10,4.4809,EUR
028/A/NBP/2021,2021-02-11,4.5023,EUR
029/A/NBP/2021,2021-02-12,4.5029,EUR
030/A/NBP/2021,2021-02-15,4.4836,EUR
031/A/NBP/2021,2021-02-16,4.4891,EUR
032/A/NBP/2021,2021-02-17,4.4998,EUR
033/A/NBP/2021,2021-02-18,4.4857,EUR
034/A/NBP/2021,2021-02-19,4.4892,EUR
035/A/NBP/2021,2021-02-22,4.4963,EUR
036/A/NBP/2021,2021-02-23,4.5093,EUR
037/A/NBP/2021,2021-02-24,4.5176,EUR
038/A/NBP/2021,2021-02-25,4.5143,EUR
039/A/NBP/2021,2021-02-26,4.5175,EUR
040/A/NBP/2021,2021-03-01,4.5231,EUR
041/A/NBP/2021,2021-03-02,4.5345,EUR
042/A/NBP/2021,2021-03-03,4.5393,EUR
043/A/NBP/2021,2021-03-04,4.554,EUR
044/A/NBP/2021,2021-03-05,4.5793,EUR
045/A/NBP/2021,2021-03-08,4.5903,EUR
046/A/NBP/2021,2021-03-09,4.5844,EUR
047/A/NBP/2021,2021-03-10,4.5718,EUR
048/A/NBP/2021,2021-03-11,4.5805,EUR
049/A/NBP/2021,2021-03-12,4.5909,EUR
050/A/NBP/2021,2021-03-15,4.5836,EUR
051/A/NBP/2021,2021-03-16,4.5949,EUR
052/A/NBP/2021,2021-03-17,4.6065,EUR
053/A/NBP/2021,2021-03-18,4.6224,EUR
054/A/NBP/2021,2021-03-19,4.6226,EUR
055/A/NBP/2021,2021-03-22,4.6138,EUR
056/A/NBP/2021,2021-03-23,4.6073,EUR
057/A/NBP/2021,2021-03-24,4.6273,EUR
058/A/NBP/2021,2021-03-25,4.6358,EUR
059/A/NBP/2021,2021-03-26,4.6353,EUR
060/A/NBP/2021,2021-03-29,4.656,EUR
061/A/NBP/2021,2021-03-30,4.6519,EUR
062/A/NBP/2021,2021-03-31,4.6603,EUR
063/A/NBP/2021,2021-04-01,4.6239,EUR
064/A/NBP/2021,2021-04-02,4.5933,EUR
065/A/NBP/2021,2021-04-06,4.6041,EUR
066/A/NBP/2021,2021-04-07,4.5897,EUR
067/A/NBP/2021,2021-04-08,4.5581,EUR
068/A/NBP/2021,2021-04-09,4.5414,EUR
069/A/NBP/2021,2021-04-12,4.533,EUR
070/A/NBP/2021,2021-04-13,4.5627,EUR
071/A/NBP/2021,2021-04-14,4.5552,EUR
072/A/NBP/2021,2021-04-15,4.5546,EUR
073/A/NBP/2021,2021-04-16,4.5481,EUR
074/A/NBP/2021,2021-04-19,4.5474,EUR
075/A/NBP/2021,2021-04-20,4.5541,EUR
076/A/NBP/2021,2021-04-21,4.5567,EUR
077/A/NBP/2021,2021-04-22,4.5562,EUR
078/A/NBP/2021,2021-04-23,4.5649,EUR
079/A/NBP/2021,2021-04-26,4.5565,EUR
080/A/NBP/2021,2021-04-27,4.5613,EUR
081/A/NBP/2021,2021-04-28,4.5811,EUR
082/A/NBP/2021,2021-04-29,4.5782,EUR
083/A/NBP/2021,2021-04-30,4.5654,EUR
084/A/NBP/2021,2021-05-04,4.5539,EUR
085/A/NBP/2021,2021-05-05,4.5752,EUR
086/A/NBP/2021,2021-05-06,4.5829,EUR
087/A/NBP/2021,2021-05-07,4.5764,EUR
088/A/NBP/2021,2021-05-10,4.5631,EUR
089/A/NBP/2021,2021-05-11,4.5628,EUR
090/A/NBP/2021,2021-05-12,4.5453,EUR
091/A/NBP/2021,2021-05-13,4.5447,EUR
092/A/NBP/2021,2021-05-14,4.5316,EUR
093/A/NBP/2021,2021-05-17,4.5298,EUR
094/A/NBP/2021,2021-05-18,4.5272,EUR
095/A/NBP/2021,2021-05-19,4.5306,EUR
096/A/NBP/2021,2021-05-20,4.5189,EUR
097/A/NBP/2021,2021-05-21,4.4958,EUR
098/A/NBP/2021,2021-05-24,4.4877,EUR
099/A/NBP/2021,2021-05-25,4.4806,EUR
100/A/NBP/2021,2021-05-26,4.4914,EUR
101/A/NBP/2021,2021-05-27,4.498,EUR
102/A/NBP/2021,2021-05-28,4.4845,EUR
103/A/NBP/2021,2021-05-31,4.4805,EUR
104/A/NBP/2021,2021-06-01,4.4749,EUR
105/A/NBP/2021,2021-06-02,4.4654,EUR
106/A/NBP/2021,2021-06-04,4.4734,EUR
107/A/NBP/2021,2021-06-07,4.4581,EUR
108/A/NBP/2021,2021-06-08,4.4674,EUR
109/A/NBP/2021,2021-06-09,4.4541,EUR
110/A/NBP/2021,2021-06-10,4.48,EUR
111/A/NBP/2021,2021-06-11,4.4723,EUR
112/A/NBP/2021,2021-06-14,4.5027,EUR
113/A/NBP/2021,2021-06-15,4.5306,EUR
114/A/NBP/2021,2021-06-16,4.5285,EUR
115/A/NBP/2021,2021-06-17,4.5309,EUR
116/A/NBP/2021,2021-06-18,4.5503,EUR
117/A/NBP/2021,2021-06-21,4.5442,EUR
118/A/NBP/2021,2021-06-22,4.5366,EUR
119/A/NBP/2021,2021-06-23,4.52,EUR
120/A/NBP/2021,2021-06-24,4.5302,EUR
121/A/NBP/2021,2021-06-25,4.5085,EUR
122/A/NBP/2021,2021-06-28,4.5092,EUR
123/A/NBP/2021,2021-06-29,4.5123,EUR
124/A/NBP/2021,2021-06-30,4.5208,EUR
125/A/NBP/2021,2021-07-01,4.5187,EUR
126/A/NBP/2021,2021-07-02,4.5257,EUR
127/A/NBP/2021,2021-07-05,4.5083,EUR
128/A/NBP/2021,2021-07-06,4.5036,EUR
129/A/NBP/2021,2021-07-07,4.5197,EUR
130/A/NBP/2021,2021-07-08,4.5414,EUR
131/A/NBP/2021,2021-07-09,4.5467,EUR
132/A/NBP/2021,2021-07-12,4.5559,EUR
133/A/NBP/2021,2021-07-13,4.5662,EUR
134/A/NBP/2021,2021-07-14,4.5904,EUR
135/A/NBP/2021,2021-07-15,4.5777,EUR
136/A/NBP/2021,2021-07-16,4.5865,EUR
137/A/NBP/2021,2021-07-19,4.5877,EUR
138/A/NBP/2021,2021-07-20,4.5983,EUR
139/A/NBP/2021,2021-07-21,4.5983,EUR
140/A/NBP/2021,2021-07-22,4.5773,EUR
141/A/NBP/2021,2021-07-23,4.5747,EUR
142/A/NBP/2021,2021-07-26,4.5858,EUR
143/A/NBP/2021,2021-07-27,4.5954,EUR
144/A/NBP/2021,2021-07-28,4.5955,EUR
145/A/NBP/2021,2021-07-29,4.5866,EUR
146/A/NBP/2021,2021-07-30,4.5731,EUR
147/A/NBP/2021,2021-08-02,4.5611,EUR
148/A/NBP/2021,2021-08-03,4.5533,EUR
149/A/NBP/2021,2021-08-04,4.5468,EUR
150/A/NBP/2021,2021-08-05,4.5555,EUR
151/A/NBP/2021,2021-08-06,4.5495,EUR
152/A/NBP/2021,2021-08-09,4.5709,EUR
153/A/NBP/2021,2021-08-10,4.5681,EUR
154/A/NBP/2021,2021-08-11,4.5854,EUR
155/A/NBP/2021,2021-08-12,4.59,EUR
156/A/NBP/2021,2021-08-13,4.5718,EUR
157/A/NBP/2021,2021-08-16,4.5651,EUR
158/A/NBP/2021,2021-08-17,4.5691,EUR
159/A/NBP/2021,2021-08-18,4.5547,EUR
160/A/NBP/2021,2021-08-19,4.5843,EUR
161/A/NBP/2021,2021-08-20,4.588,EUR
162/A/NBP/2021,2021-08-23,4.5876,EUR
163/A/NBP/2021,2021-08-24,4.5848,EUR
164/A/NBP/2021,2021-08-25,4.5679,EUR
165/A/NBP/2021,2021-08-26,4.5758,EUR
166/A/NBP/2021,2021-08-27,4.5803,EUR
167/A/NBP/2021,2021-08-30,4.5691,EUR
168/A/NBP/2021,2021-08-31,4.5374,EUR
169/A/NBP/2021,2021-09-01,4.5184,EUR
170/A/NBP/2021,2021-09-02,4.5067,EUR
171/A/NBP/2021,2021-09-03,4.5124,EUR
172/A/NBP/2021,2021-09-06,4.5134,EUR
173/A/NBP/2021,2021-09-07,4.5181,EUR
174/A/NBP/2021,2021-09-08,4.5175,EUR
175/A/NBP/2021,2021-09-09,4.5315,EUR
176/A/NBP/2021,2021-09-10,4.5499,EUR
177/A/NBP/2021,2021-09-13,4.5386,EUR
178/A/NBP/2021,2021-09-14,4.5559,EUR
179/A/NBP/2021,2021-09-15,4.5502,EUR
180/A/NBP/2021,2021-09-16,4.5736,EUR
181/A/NBP/2021,2021-09-17,4.5789,EUR
182/A/NBP/2021,2021-09-20,4.5999,EUR
183/A/NBP/2021,2021-09-21,4.6154,EUR
184/A/NBP/2021,2021-09-22,4.6308,EUR
185/A/NBP/2021,2021-09-23,4.6012,EUR
186/A/NBP/2021,2021-09-24,4.6085,EUR
187/A/NBP/2021,2021-09-27,4.5912,EUR
188/A/NBP/2021,2021-09-28,4.6192,EUR
189/A/NBP/2021,2021-09-29,4.6287,EUR
190/A/NBP/2021,2021-09-30,4.6329,EUR
191/A/NBP/2021,2021-10-01,4.5941,EUR
192/A/NBP/2021,2021-10-04,4.5716,EUR
193/A/NBP/2021,2021-10-05,4.6034,EUR
194/A/NBP/2021,2021-10-06,4.6203,EUR
195/A/NBP/2021,2021-10-07,4.5472,EUR
196/A/NBP/2021,2021-10-08,4.5956,EUR
197/A/NBP/2021,2021-10-11,4.612,EUR
198/A/NBP/2021,2021-10-12,4.5859,EUR
199/A/NBP/2021,2021-10-13,4.5806,EUR
200/A/NBP/2021,2021-10-14,4.577,EUR
201/A/NBP/2021,2021-10-15,4.5733,EUR
202/A/NBP/2021,2021-10-18,4.5715,EUR
203/A/NBP/2021,2021-10-19,4.5717,EUR
204/A/NBP/2021,2021-10-20,4.5841,EUR
205/A/NBP/2021,2021-10-21,4.593,EUR
206/A/NBP/2021,2021-10-22,4.6072,EUR
207/A/NBP/2021,2021-10-25,4.6018,EUR
208/A/NBP/2021,2021-10-26,4.6134,EUR
209/A/NBP/2021,2021-10-27,4.6165,EUR
210/A/NBP/2021,2021-10-28,4.6284,EUR
211/A/NBP/2021,2021-10-29,4.6208,EUR
212/A/NBP/2021,2021-11-02,4.6129,EUR
213/A/NBP/2021,2021-11-03,4.6,EUR
214/A/NBP/2021,2021-11-04,4.5987,EUR
215/A/NBP/2021,2021-11-05,4.6065,EUR
216/A/NBP/2021,2021-11-08,4.595,EUR
217/A/NBP/2021,2021-11-09,4.5942,EUR
218/A/NBP/2021,2021-11-10,4.6007,EUR
219/A/NBP/2021,2021-11-12,4.6412,EUR
220/A/NBP/2021,2021-11-15,4.6365,EUR
221/A/NBP/2021,2021-11-16,4.6652,EUR
222/A/NBP/2021,2021-11-17,4.6614,EUR
223/A/NBP/2021,2021-11-18,4.6592,EUR
224/A/NBP/2021,2021-11-19,4.6844,EUR
225/A/NBP/2021,2021-11-22,4.721,EUR
226/A/NBP/2021,2021-11-23,4.7171,EUR
227/A/NBP/2021,2021-11-24,4.6811,EUR
228/A/NBP/2021,2021-11-25,4.6688,EUR
229/A/NBP/2021,2021-11-26,4.7038,EUR
230/A/NBP/2021,2021-11-29,4.6982,EUR
231/A/NBP/2021,2021-11-30,4.6834,EUR
232/A/NBP/2021,2021-12-01,4.6494,EUR
233/A/NBP/2021,2021-12-02,4.6002,EUR
234/A/NBP/2021,2021-12-03,4.5934,EUR
235/A/NBP/2021,2021-12-06,4.5889,EUR
236/A/NBP/2021,2021-12-07,4.5991,EUR
237/A/NBP/2021,2021-12-08,4.5941,EUR
238/A/NBP/2021,2021-12-09,4.6226,EUR
239/A/NBP/2021,2021-12-10,4.6129,EUR
240/A/NBP/2021,2021-12-13,4.6204,EUR
241/A/NBP/2021,2021-12-14,4.6436,EUR
242/A/NBP/2021,2021-12-15,4.6214,EUR
243/A/NBP/2021,2021-12-16,4.6315,EUR
244/A/NBP/2021,2021-12-17,4.6334,EUR
245/A/NBP/2021,2021-12-20,4.6381,EUR
246/A/NBP/2021,2021-12-21,4.6238,EUR
247/A/NBP/2021,2021-12-22,4.6244,EUR
248/A/NBP/2021,2021-12-23,4.6359,EUR
249/A/NBP/2021,2021-12-24,4.6252,EUR
250/A/NBP/2021,2021-12-27,4.6239,EUR
251/A/NBP/2021,2021-12-28,4.6028,EUR
252/A/NBP/2021,2021-12-29,4.5997,EUR
253/A/NBP/2021,2021-12-30,4.5915,EUR
254/A/NBP/2021,2021-12-31,4.5994,EUR
001/A/NBP/2021,2021-01-04,5.0589,GBP
002/A/NBP/2021,2021-01-05,5.0261,GBP
003/A/NBP/2021,2021-01-07,4.9832,GBP
004/A/NBP/2021,2021-01-08,5.0216,GBP
005/A/NBP/2021,2021-01-11,5.0288,GBP
006/A/NBP/2021,2021-01-12,5.0588,GBP
007/A/NBP/2021,2021-01-13,5.0845,GBP
008/A/NBP/2021,2021-01-14,5.0953,GBP
009/A/NBP/2021,2021-01-15,5.1104,GBP
010/A/NBP/2021,2021-01-18,5.1002,GBP
011/A/NBP/2021,2021-01-19,5.0897,GBP
012/A/NBP/2021,2021-01-20,5.1069,GBP
013/A/NBP/2021,2021-01-21,5.1244,GBP
014/A/NBP/2021,2021-01-22,5.092,GBP
015/A/NBP/2021,2021-01-25,5.1141,GBP
016/A/NBP/2021,2021-01-26,5.1235,GBP
017/A/NBP/2021,2021-01-27,5.1516,GBP
018/A/NBP/2021,2021-01-28,5.127,GBP
019/A/NBP/2021,2021-01-29,5.119,GBP
020/A/NBP/2021,2021-02-01,5.124,GBP
021/A/NBP/2021,2021-02-02,5.1069,GBP
022/A/NBP/2021,2021-02-03,5.0937,GBP
023/A/NBP/2021,2021-02-04,5.0955,GBP
024/A/NBP/2021,2021-02-05,5.1412,GBP
025/A/NBP/2021,2021-02-08,5.113,GBP
026/A/NBP/2021,2021-02-09,5.0954,GBP
027/A/NBP/2021,2021-02-10,5.1152,GBP
028/A/NBP/2021,2021-02-11,5.1346,GBP
029/A/NBP/2021,2021-02-12,5.1274,GBP
030/A/NBP/2021,2021-02-15,5.1353,GBP
031/A/NBP/2021,2021-02-16,5.1451,GBP
032/A/NBP/2021,2021-02-17,5.1769,GBP
033/A/NBP/2021,2021-02-18,5.1732,GBP
034/A/NBP/2021,2021-02-19,5.1755,GBP
035/A/NBP/2021,2021-02-22,5.2037,GBP
036/A/NBP/2021,2021-02-23,5.2294,GBP
037/A/NBP/2021,2021-02-24,5.2607,GBP
038/A/NBP/2021,2021-02-25,5.2367,GBP
039/A/NBP/2021,2021-02-26,5.1946,GBP
040/A/NBP/2021,2021-03-01,5.2396,GBP
041/A/NBP/2021,2021-03-02,5.2367,GBP
042/A/NBP/2021,2021-03-03,5.245,GBP
043/A/NBP/2021,2021-03-04,5.2717,GBP
044/A/NBP/2021,2021-03-05,5.3056,GBP
045/A/NBP/2021,2021-03-08,5.3478,GBP
046/A/NBP/2021,2021-03-09,5.3506,GBP
047/A/NBP/2021,2021-03-10,5.3434,GBP
048/A/NBP/2021,2021-03-11,5.3411,GBP
049/A/NBP/2021,2021-03-12,5.3591,GBP
050/A/NBP/2021,2021-03-15,5.3553,GBP
051/A/NBP/2021,2021-03-16,5.3262,GBP
052/A/NBP/2021,2021-03-17,5.3758,GBP
053/A/NBP/2021,2021-03-18,5.4038,GBP
054/A/NBP/2021,2021-03-19,5.4116,GBP
055/A/NBP/2021,2021-03-22,5.3711,GBP
056/A/NBP/2021,2021-03-23,5.3375,GBP
057/A/NBP/2021,2021-03-24,5.3684,GBP
058/A/NBP/2021,2021-03-25,5.378,GBP
059/A/NBP/2021,2021-03-26,5.4211,GBP
060/A/NBP/2021,2021-03-29,5.4645,GBP
061/A/NBP/2021,2021-03-30,5.4549,GBP
062/A/NBP/2021,2021-03-31,5.4679,GBP
063/A/NBP/2021,2021-04-01,5.4316,GBP
064/A/NBP/2021,2021-04-02,5.3937,GBP
065/A/NBP/2021,2021-04-06,5.3994,GBP
066/A/NBP/2021,2021-04-07,5.3406,GBP
067/A/NBP/2021,2021-04-08,5.2658,GBP
068/A/NBP/2021,2021-04-09,5.2393,GBP
069/A/NBP/2021,2021-04-12,5.2411,GBP
070/A/NBP/2021,2021-04-13,5.2727,GBP
071/A/NBP/2021,2021-04-14,5.2513,GBP
072/A/NBP/2021,2021-04-15,5.2376,GBP
073/A/NBP/2021,2021-04-16,5.2235,GBP
074/A/NBP/2021,2021-04-19,5.2474,GBP
075/A/NBP/2021,2021-04-20,5.2755,GBP
076/A/NBP/2021,2021-04-21,5.2862,GBP
077/A/NBP/2021,2021-04-22,5.2655,GBP
078/A/NBP/2021,2021-04-23,5.2521,GBP
079/A/NBP/2021,2021-04-26,5.2359,GBP
080/A/NBP/2021,2021-04-27,5.2426,GBP
081/A/NBP/2021,2021-04-28,5.2662,GBP
082/A/NBP/2021,2021-04-29,5.2681,GBP
083/A/NBP/2021,2021-04-30,5.2491,GBP
084/A/NBP/2021,2021-05-04,5.2622,GBP
085/A/NBP/2021,2021-05-05,5.2984,GBP
086/A/NBP/2021,2021-05-06,5.2908,GBP
087/A/NBP/2021,2021-05-07,5.272,GBP
088/A/NBP/2021,2021-05-10,5.2823,GBP
089/A/NBP/2021,2021-05-11,5.305,GBP
090/A/NBP/2021,2021-05-12,5.2969,GBP
091/A/NBP/2021,2021-05-13,5.2861,GBP
092/A/NBP/2021,2021-05-14,5.2571,GBP
093/A/NBP/2021,2021-05-17,5.2602,GBP
094/A/NBP/2021,2021-05-18,5.2657,GBP
095/A/NBP/2021,2021-05-19,5.2596,GBP
096/A/NBP/2021,2021-05-20,5.232,GBP
097/A/NBP/2021,2021-05-21,5.2249,GBP
098/A/NBP/2021,2021-05-24,5.2022,GBP
099/A/NBP/2021,2021-05-25,5.185,GBP
100/A/NBP/2021,2021-05-26,5.1945,GBP
101/A/NBP/2021,2021-05-27,5.2124,GBP
102/A/NBP/2021,2021-05-28,5.22,GBP
103/A/NBP/2021,2021-05-31,5.2044,GBP
104/A/NBP/2021,2021-06-01,5.1919,GBP
105/A/NBP/2021,2021-06-02,5.1821,GBP
106/A/NBP/2021,2021-06-04,5.2174,GBP
107/A/NBP/2021,2021-06-07,5.1838,GBP
108/A/NBP/2021,2021-06-08,5.1889,GBP
109/A/NBP/2021,2021-06-09,5.1837,GBP
110/A/NBP/2021,2021-06-10,5.1876,GBP
111/A/NBP/2021,2021-06-11,5.204,GBP
112/A/NBP/2021,2021-06-14,5.2369,GBP
113/A/NBP/2021,2021-06-15,5.2617,GBP
114/A/NBP/2021,2021-06-16,5.2657,GBP
115/A/NBP/2021,2021-06-17,5.2999,GBP
116/A/NBP/2021,2021-06-18,5.3015,GBP
117/A/NBP/2021,2021-06-21,5.2883,GBP
118/A/NBP/2021,2021-06-22,5.2883,GBP
119/A/NBP/2021,2021-06-23,5.2915,GBP
120/A/NBP/2021,2021-06-24,5.3072,GBP
121/A/NBP/2021,2021-06-25,5.2516,GBP
122/A/NBP/2021,2021-06-28,5.2585,GBP
123/A/NBP/2021,2021-06-29,5.2459,GBP
124/A/NBP/2021,2021-06-30,5.2616,GBP
125/A/NBP/2021,2021-07-01,5.2574,GBP
126/A/NBP/2021,2021-07-02,5.2631,GBP
127/A/NBP/2021,2021-07-05,5.2606,GBP
128/A/NBP/2021,2021-07-06,5.2683,GBP
129/A/NBP/2021,2021-07-07,5.2671,GBP
130/A/NBP/2021,2021-07-08,5.2955,GBP
131/A/NBP/2021,2021-07-09,5.2942,GBP
132/A/NBP/2021,2021-07-12,5.3192,GBP
133/A/NBP/2021,2021-07-13,5.3412,GBP
134/A/NBP/2021,2021-07-14,5.3941,GBP
135/A/NBP/2021,2021-07-15,5.349,GBP
136/A/NBP/2021,2021-07-16,5.3788,GBP
137/A/NBP/2021,2021-07-19,5.3432,GBP
138/A/NBP/2021,2021-07-20,5.3307,GBP
139/A/NBP/2021,2021-07-21,5.3203,GBP
140/A/NBP/2021,2021-07-22,5.3286,GBP
141/A/NBP/2021,2021-07-23,5.3349,GBP
142/A/NBP/2021,2021-07-26,5.3582,GBP
143/A/NBP/2021,2021-07-27,5.3766,GBP
144/A/NBP/2021,2021-07-28,5.3979,GBP
145/A/NBP/2021,2021-07-29,5.3909,GBP
146/A/NBP/2021,2021-07-30,5.3681,GBP
147/A/NBP/2021,2021-08-02,5.3424,GBP
148/A/NBP/2021,2021-08-03,5.3305,GBP
149/A/NBP/2021,2021-08-04,5.3448,GBP
150/A/NBP/2021,2021-08-05,5.3553,GBP
151/A/NBP/2021,2021-08-06,5.3612,GBP
152/A/NBP/2021,2021-08-09,5.3883,GBP
153/A/NBP/2021,2021-08-10,5.3977,GBP
154/A/NBP/2021,2021-08-11,5.406,GBP
155/A/NBP/2021,2021-08-12,5.4166,GBP
156/A/NBP/2021,2021-08-13,5.3726,GBP
157/A/NBP/2021,2021-08-16,5.3682,GBP
158/A/NBP/2021,2021-08-17,5.3571,GBP
159/A/NBP/2021,2021-08-18,5.3465,GBP
160/A/NBP/2021,2021-08-19,5.3649,GBP
161/A/NBP/2021,2021-08-20,5.3536,GBP
162/A/NBP/2021,2021-08-23,5.3394,GBP
163/A/NBP/2021,2021-08-24,5.3589,GBP
164/A/NBP/2021,2021-08-25,5.337,GBP
165/A/NBP/2021,2021-08-26,5.3446,GBP
166/A/NBP/2021,2021-08-27,5.3405,GBP
167/A/NBP/2021,2021-08-30,5.3296,GBP
168/A/NBP/2021,2021-08-31,5.2859,GBP
169/A/NBP/2021,2021-09-01,5.261,GBP
170/A/NBP/2021,2021-09-02,5.2452,GBP
171/A/NBP/2021,2021-09-03,5.2577,GBP
172/A/NBP/2021,2021-09-06,5.2659,GBP
173/A/NBP/2021,2021-09-07,5.257,GBP
174/A/NBP/2021,2021-09-08,5.2596,GBP
175/A/NBP/2021,2021-09-09,5.2889,GBP
176/A/NBP/2021,2021-09-10,5.3296,GBP
177/A/NBP/2021,2021-09-13,5.3189,GBP
178/A/NBP/2021,2021-09-14,5.3442,GBP
179/A/NBP/2021,2021-09-15,5.3228,GBP
180/A/NBP/2021,2021-09-16,5.3697,GBP
181/A/NBP/2021,2021-09-17,5.3633,GBP
182/A/NBP/2021,2021-09-20,5.3712,GBP
183/A/NBP/2021,2021-09-21,5.3827,GBP
184/A/NBP/2021,2021-09-22,5.3828,GBP
185/A/NBP/2021,2021-09-23,5.3605,GBP
186/A/NBP/2021,2021-09-24,5.3866,GBP
187/A/NBP/2021,2021-09-27,5.3815,GBP
188/A/NBP/2021,2021-09-28,5.4061,GBP
189/A/NBP/2021,2021-09-29,5.3582,GBP
